"","datetime_in","mac_address_in","firmware_ver_in","hardware_in","current_temp_f_in","current_humidity_in","current_dewpoint_f_in","pressure_in","adc_in","mem_in","rssi_in","uptime_in","pm1_0_cf_1_in","pm2_5_cf_1_in","pm10_0_cf_1_in","pm1_0_atm_in","pm2_5_atm_in","pm10_0_atm_in","pm2.5_aqi_cf_1_in","pm2.5_aqi_atm_in","p_0_3_um_in","p_0_5_um_in","p_1_0_um_in","p_2_5_um_in","p_5_0_um_in","p_10_0_um_in","pm1_0_cf_1_b_in","pm2_5_cf_1_b_in","pm10_0_cf_1_b_in","pm1_0_atm_b_in","pm2_5_atm_b_in","pm10_0_atm_b_in","pm2.5_aqi_cf_1_b_in","pm2.5_aqi_atm_b_in","p_0_3_um_b_in","p_0_5_um_b_in","p_1_0_um_b_in","p_2_5_um_b_in","p_5_0_um_b_in","p_10_0_um_b_in","gas_in","dateNumbers_in","DT_year_in","DT_month_in","DT_day_in","DT_hr_in","daynight_idx_in","site_id_in","site_name_in","season_id_in","inout_id_in","R_pm2_5_in"
"11",2021-10-21 17:00:00,NA,6.01,NA,93.8333333333333,44.6,68.7333333333333,1005.558,NA,36195.4666666667,0,1494.66666666667,51.6463333333333,82.047,94.7263333333333,34.7206666666667,54.6106666666667,70.3356666666667,164.7,145.666666666667,8347.80133333333,2557.56033333333,602.532,55.482,9.63166666666667,4.01566666666667,56.049,77.037,83.7826666666667,36.7606666666667,52.477,65.741,162.166666666667,141.4,9415.78933333333,2716.21933333333,461.967,33.1236666666667,4.04133333333333,1.94733333333333,NA,1634812206.66667,2021,10,21,16,1,17,"Tanima","monsoon","indoor",1.06503368511235
"12",2021-10-21 18:00:00,NA,6.01,NA,93.0666666666667,46.4666666666667,69.3666666666667,1006.01833333333,NA,36181.6,0,2779.86666666667,59.875,95.4533333333333,110.298666666667,39.17,62.8796666666667,76.3576666666667,171.633333333333,154.833333333333,9664.66166666667,2958.648,697.255333333333,66.5593333333333,11.7033333333333,4.606,64.5873333333333,89.3126666666667,98.248,42.3016666666667,58.8063333333333,71.8463333333333,168.5,152.666666666667,10818.4216666667,3120.99733333333,540.372666666667,42.381,5.64,2.60366666666667,NA,1634815808.56667,2021,10,21,17,1,17,"Tanima","monsoon","indoor",1.06875471191096
"13",2021-10-21 19:00:00,NA,6.01,NA,91.6333333333333,50.7,70.6333333333333,1006.51866666667,0.01,36152,0,2700,53.713,84.2486666666667,97.193,35.4826666666667,55.7103333333333,71.3953333333333,165.866666666667,148.5,8689.88866666667,2655.746,603.762,56.8936666666667,9.97833333333333,4.12066666666667,61.546,82.6896666666667,90.587,40.2643333333333,54.7896666666667,68.767,165.033333333333,147.8,10635.9886666667,3027.255,466.199,36.286,4.43033333333333,2.087,NA,1634819411,2021,10,21,18,1,17,"Tanima","monsoon","indoor",1.01885362540261
"14",2021-10-21 20:00:00,NA,6.01,NA,93.2,48.3,70.4666666666667,1007.46266666667,NA,36179.4666666667,0,1978.6,51.1103333333333,79.238,90.6843333333333,34.2433333333333,52.87,68.8406666666667,163.266666666667,143.766666666667,8277.96366666667,2526.52466666667,561.522,50.6733333333333,8.76733333333333,3.27733333333333,55.436,74.984,81.9053333333333,36.2543333333333,51.2023333333333,65.0053333333333,160.933333333333,139.7,9458.54333333333,2704.51833333333,431.731333333333,32.104,4.28333333333333,2.094,NA,1634823011.86667,2021,10,21,19,1,17,"Tanima","monsoon","indoor",1.05673210284861
"15",2021-10-21 21:00:00,NA,6.01,NA,94,48.1666666666667,71,1008.14833333333,NA,36179.7333333333,0,2379.1,52.0833333333333,80.2883333333333,91.5973333333333,34.592,53.2683333333333,69.2023333333333,163.7,144.833333333333,8442.36866666667,2573.792,563.218,49.702,8.86066666666667,3.46966666666667,55.5973333333333,75.1183333333333,82.2123333333333,36.3176666666667,51.2286666666667,65.1666666666667,161.1,139.766666666667,9435.757,2704.95833333333,433.525333333333,32.8546666666667,4.11366666666667,1.89166666666667,NA,1634826613.66667,2021,10,21,20,0,17,"Tanima","monsoon","indoor",1.06882474318298
"16",2021-10-21 22:00:00,NA,6.01,NA,93.9,48.9666666666667,71.5333333333333,1008.40066666667,NA,36216.5333333333,0,1778.73333333333,52.9103333333333,81.1566666666667,92.429,34.9773333333333,53.7413333333333,69.61,164.2,145.833333333333,8547.24666666667,2606.74366666667,568.799333333333,49.582,8.786,3.55233333333333,56.41,76.239,83.5146666666667,36.8303333333333,51.6063333333333,65.767,161.7,140.7,9579.024,2745.43133333333,439.801333333333,33.7963333333333,4.44633333333333,2.066,NA,1634830213.86667,2021,10,21,21,0,17,"Tanima","monsoon","indoor",1.06450329446434
"17",2021-10-21 23:00:00,NA,6.01,NA,93.7666666666667,49,71.7666666666667,1008.23866666667,NA,36193.3333333333,0,1234.43333333333,54.2216666666667,83.56,95.569,35.6123333333333,55.1316666666667,70.854,165.466666666667,149.2,8780.02666666667,2675.12333333333,585.594,52.9666666666667,9.123,3.76733333333333,57.7563333333333,78.425,86.9316666666667,37.7326666666667,52.4186666666667,67.231,162.866666666667,142.7,9831.166,2818.61566666667,454.611,37.91,5.60233333333333,2.747,NA,1634833813.46667,2021,10,21,22,0,17,"Tanima","monsoon","indoor",1.06547656997131
"18",2021-10-22 00:00:00,NA,6.01,NA,93.7333333333333,49,71.7333333333333,1008.00866666667,NA,36209.3333333333,0,2531.9,57.1656666666667,89.1786666666667,103.500333333333,37.369,58.7343333333333,73.8493333333333,168.4,152.633333333333,9278.30466666667,2829.37333333333,632.216666666667,62.2556666666667,11.038,4.66033333333333,60.507,83.9556666666667,95.3176666666667,39.577,55.2773333333333,70.687,165.733333333333,149.3,10341.4343333333,2965.56433333333,499.239,48.1866666666667,8.222,4.14233333333333,NA,1634837414.6,2021,10,21,23,0,17,"Tanima","monsoon","indoor",1.06221140522577
"19",2021-10-22 01:00:00,NA,6.01,NA,94,49.2333333333333,72,1007.95633333333,0.01,36170.1333333333,0,2940.23333333333,63.069,98.7593333333333,114.751333333333,41.3113333333333,65.1113333333333,78.053,173.333333333333,155.933333333333,10229.4953333333,3117.10133333333,700.926333333333,69.6526666666667,12.408,4.99866666666667,67.0046666666667,93.5463333333333,107.055333333333,43.9243333333333,61.581,75.0496666666667,170.633333333333,154.1,11403.704,3280.33333333333,558.921,57.0333333333333,10.0586666666667,5.01766666666667,NA,1634841016.56667,2021,10,22,0,0,17,"Tanima","monsoon","indoor",1.05572639583237
"20",2021-10-22 02:00:00,NA,6.01,NA,94,50,72,1007.71666666667,NA,36173.0666666667,0,1899.36666666667,69.445,106.892666666667,123.180666666667,45.5493333333333,70.5,81.927,177.566666666667,158.8,11235.964,3421.54166666667,746.557,70.3436666666667,12.7073333333333,5.13633333333333,73.599,101.918333333333,114.869333333333,48.293,67.1733333333333,77.9186666666667,175,157.1,12480.293,3589.55933333333,596.415666666667,57.835,9.68566666666667,4.62333333333333,NA,1634844618.3,2021,10,22,1,0,17,"Tanima","monsoon","indoor",1.04880705139737
"21",2021-10-22 03:00:00,NA,6.01,NA,93.8666666666667,50,71.9,1007.32066666667,NA,36212.2666666667,0,1506.8,78.309,119.888333333333,137.483333333333,51.4486666666667,79.158,90.885,184.233333333333,163.2,12590.159,3834.356,829.504666666667,78.6316666666667,13.59,5.30733333333333,82.373,113.975666666667,128.164333333333,54.1593333333333,75.2213333333333,84.8546666666667,181.233333333333,161.2,13963.2606666667,4013.48566666667,664.444666666667,63.4523333333333,10.9636666666667,5.04533333333333,NA,1634848219.26667,2021,10,22,2,0,17,"Tanima","monsoon","indoor",1.05187657014508
"22",2021-10-22 04:00:00,NA,6.01,NA,94,50,72,1007.33533333333,NA,36177.3333333333,0,2939.56666666667,81.3436666666667,124.830333333333,143.429,53.4926666666667,82.4726666666667,94.8676666666667,186.7,165,13081.287,3985.60366666667,867.603333333333,81.794,14.457,5.85533333333333,85.848,119.058333333333,134.275666666667,56.463,78.5876666666667,88.734,183.8,162.966666666667,14497.1573333333,4175.79866666667,697.769666666667,66.4,12.282,5.33366666666667,NA,1634851820.36667,2021,10,22,3,0,17,"Tanima","monsoon","indoor",1.04848043676069
